"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"AFCK3YHI","bookSection","2002","Tobler, Waldo R.","Ma Vie: Growing Up in America and Europe","Geographical voices: fourteen autobiographical essays","978-0-8156-2940-5","","","","","2002","2020-05-19 20:26:20","2020-05-19 20:32:34","","292-322","","","","","","","Space, place, and society","","","","Syracuse University Press","Syracuse, NY, US","en","","","","","Library of Congress ISBN","CC146","","<p>Le chapitre de W. Tobler a été traduit et adapté en français. Voir CC145</p>","","","LocCC-CDSC","Geography; Philosophy; Biography; Geographers","Gould, Peter; Pitts, Forrest R.","","","","","","","","","","","","","","","","","","","1st ed","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AZHQJCV6","document","1999","Tobler, W. R.","The World is Shriveling as it Shrinks","","","","","","","1999-07","2020-05-18 13:09:23","2020-05-18 13:10:43","","","","","","","","","","","","","ESRI International Users Conference, San Diego","","en","","","","","","CC208","","<p>Résumé C. Reymond-Cauvin, 18/05/2020</p> <p><span style=""font-size: 11.0pt; line-height: 106%; font-family: 'Calibri',sans-serif;"">Article très important qui montre l'intérêt des distances et de leurs propriétés. Il montre comment le monde se rétrécit (globalement) tout en se ratatinant et la conclusion revient sur la loi de Tobler dans le contexte actuel :"" Some places are now closer but                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 others are relatively further away"". L'article contient de nombreux exemples sur les cartes associées aux distances et surtout montre comment on passe d'un système de coordonnées à un autre, ainsi que le rôle de Gauss dans ce champ. A la fin on aboutit à la géométrie riemanienne et aux tenseurs. Excellent exemple à travailler pour être à l'aise. L'article 208 ne fait que commenter une partie des figures du show.</span></p>","","","LocCC-CDSH; CC-Anamorphose (sauf cartogramme)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HZCW5XB9","document","1999","Tobler, W. R.","Experiments in Modeling Global Trade,","","","","","","","1999-04","2020-05-18 13:04:49","2020-05-18 13:07:29","","","","","","","","","","","","","York, UK,","","en","","","","","","CC210","","","","","CC-Modelisation (mouvement); LocCC-ABS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5APCW2YE","document","1997","Tobler, W. R.","Visualizing the Impact of Transportation on Spatial Relations","","","","","","","1997","2020-05-18 12:48:58","2020-05-18 12:50:39","","","","","","","","","","","","","WRSA, Western Regional Science Association, Hawaï","","en","","","","","","CC207","","<p style=""margin-bottom: 0cm; line-height: 100%;"">DVD_Tobler All Stuff PDF Reprints Movement</p>; <p>Résumé C. Reymond-Cauvin, 18/05/2020</p> <p><span style=""font-size: 11.0pt; line-height: 107%; font-family: 'Calibri',sans-serif;"">Tobler part de l'idée que les changements dans les transports ont amené une réduction du monde par réduction des séparations spatiales, mais de manière très inégale. Le but de l'article est d'étudier les modifications et leurs impacts. </span></p> <p><span style=""font-size: 11.0pt; line-height: 107%; font-family: 'Calibri',sans-serif;"">Un changement dans les systèmes de transports engendre un changement des entités géométriques comme les distances, le surfaces, les angles. </span></p> <p><span style=""font-size: 11.0pt; line-height: 107%; font-family: 'Calibri',sans-serif;"">Excellente identification de l'écriture gaussienne des surfaces et des coefficients tensoriels.</span> </p> <p>cf. CC289</p>","C:\Users\cplume01\Zotero\storage\G2REL39S\Tobler - 1997 - Visualizing the Impact of Transportation on Spatia.pdf","","LocCC-CDMV; CC-Déplacement-Transports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XPAWJ78U","document","1995","Tobler, W. R.","Global Demography","","","","","","","1995","2020-05-18 12:45:06","2020-05-18 12:46:14","","","","","","","","","","","","","Marschak Colloquium, Department of Economics, UCLA","","en","","","","","","CC206","","<p>Les références CC202, CC204, CC206 rejoignent sauf doute la référence 188 (139bis). Simplement le lieu où s'eefctue la présentation change.</p>","","","CC-Geographie, cartographie, etc.; LocCC-ABS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CBKSRM3Q","document","1994","Tobler, W. R.","Global Demography","","","","","","","1994","2020-05-18 12:13:56","2020-05-18 12:14:37","","","","","","","","","","","","","Center for International Earth Science Information Network, Saginaw","","en","","","","","","CC204","","<p>Les références CC202, CC204, CC206 rejoignent sauf doute la référence 188 (139bis). Simplement le lieu où s'eefctue la présentation change.</p>","","","CC-Geographie, cartographie, etc.; LocCC-ABS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UZTHN6U7","document","1994","Tobler, W. R.","30+ Years of Research in Geography","","","","","","","1994-05","2020-05-18 12:12:00","2020-05-18 12:13:39","","","","","","","","","","","","","Geography Colloquium","","en","","","","","","CC203","","","","","LocCC-ABS; CC-Histoire_cartographie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BR8QLFZM","document","1993","Tobler, W. R.","Global Demography","","","","","","","1993","2020-05-18 12:08:49","2020-05-18 12:11:52","","","","","","","","","","","","","University of Colorado, Spring; George Mason University, Fall, Univ. Michigan,","","en","","","","","","CC202","","<p>Les références CC202, CC204, CC206 rejoignent sauf doute la référence 188 (139bis). Simplement le lieu où s'eefctue la présentation change.</p>","","","CC-Geographie, cartographie, etc.; LocCC-ABS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CHLEP85Y","document","1991","Tobler, W. R.","Spatial Data in Digital Form","","","","","","","1991-03-20","2020-05-18 12:06:51","2020-05-18 12:08:16","","","","","","","","","","","","","estern Assn Map Libraries, Annual Meeting, Santa Barbara","","","","","","","","CC201","","","","","CC-SIG (GIS); LocCC-ABS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N5QQ4Z3Q","document","1989","Tobler, W. R.","Something similar","","","","","","","1989-09","2020-05-18 07:55:50","2020-05-18 07:56:48","","","","","","","","","","","","","Hope Ranch School)","","","","","","","","CC199","","","","","LocCC-ABS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZJ24LGST","document","1988","Tobler, W. R.","Measuring Distortion in Maps: Mathematical Approaches","","","","","","","1988","2020-05-18 07:51:03","2020-05-18 07:52:24","","","","","","","","","","","","","NASA Ames Research Center, CA, March","","","","","","","","CC197","","","","","CC-Cartogramme; LocCC-ABS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WGPQXKCF","document","1988","Tobler, W. R.","Maps and Exploration","","","","","","","1988","2020-05-18 07:44:59","2020-05-18 07:47:33","","","","","","","","","","","","","Nat. Geog. Awareness ; Adams Elementary School (5th grade) Santa Barbara","","en","","","","","","CC196","","","","","LocCC-ABS; CC-Enseignement_cartographie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4SBVEIUD","document","1988","Tobler, W. R.","Distorted Maps"", California Mapping Conference,","","","","","","","1988-10-05","2020-05-18 07:35:55","2020-05-18 07:44:42","","","","","","","","","","","","","San Jose,","","en","","","","","","CC195","","","","","CC-SIG (GIS); LocCC-ABS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2QU3RDP7","document","1987","Tobler, W. R.","AAG Conference Panel on Geographic Information Systems,","","","","","","","1987","2020-05-18 07:31:58","2020-05-18 07:35:24","","","","","","","","","","","","","Portland OR, April","","en","","","","","","CC194","","","","","CC-SIG (GIS); LocCC-ABS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J8CCFC4Q","document","1987","Tobler, W. R.","Migration Mapping","","","","","","","1987","2020-05-18 07:30:12","2020-05-18 07:31:48","","","","","","","","","","","","","University of Colorado, Boulder, June.","","en","","","","","","CC193","","","","","Migrations; LocCC-ABS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UJQ4VCVH","document","1987","Tobler, W. R.","GIS Theory and Technology","","","","","","","1987","2020-05-18 07:24:43","2020-05-18 07:27:53","","","","","","","","","","","","","US Geological Survey, Denver, June","","en","","","","","","CC191","","<p>Il semble que ce soit une présentation sous une forme ou une autre à Denver (Co)</p>","","","CC-SIG (GIS); LocCC-ABS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3HX9LUHD","computerProgram","1994","Tobler, W. R.","Snow on Colera Computer program to display John Snows Cholera data","","","","","http://www.ncgia.ucsb.edu/pubs/snow/snow.html","","1994","2020-05-18 06:52:10","2020-05-18 06:55:58","","","","","","","","","","","","","UCSB","SantaBarbara (CA)","","","","","","","CC188","","<p>Les références CC202, CC204, CC206 rejoignent sauf doute la référence 188 (139bis). Simplement le lieu où s'eefctue la présentation change.</p>; <p>Résumé C. Reymond-Cauvin, 18/05/2020</p> <p>Simulation de la diffusion du choléra à Londres à partir des données de John Snow.</p>","","","LocCC-WEB; CC-programmes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FORTRAN","","","","","","","","",""
"JIHYC829","report","1993","Tobler, Waldo R.","Global Geographical Analysis","","","","","http://ncgia.ucsb.edu/technical-reports/PDF/93-1.pdf","","1993-02","2020-05-17 22:48:27","2020-05-17 22:51:25","","6","","","","","","","","","","Three presentations on Spatial Analysis.","NCGIA National Center for Geographic Information and Analysis","Santa Barbara","en","","Technical Report","","","","CC187","","<p>Problème de titre a priori : Global SPATIAL Analysis</p>","","","CC-Modelisation mathématique; LocCC-WEB","","","","","","","","","","","","","","","","","","","","TR–93–1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4E25B45Z","report","1993","Tobler, Waldo R.","Speculations on the Geometry of Geography","","","","","http://ncgia.ucsb.edu/technical-reports/PDF/93-1.pdf","","1993-02","2020-05-17 22:47:15","2020-05-17 22:49:55","","14","","","","","","","","","","Three presentations on Spatial Analysis.","NCGIA National Center for Geographic Information and Analysis","Santa Barbara","en","","Technical Report","","","","CC187","","","","","CC-Modelisation mathématique; LocCC-WEB","","","","","","","","","","","","","","","","","","","","TR–93–1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PSMW358S","manuscript","1976","Tobler, Waldo R.","The Chernoff Assignment Problem","","","","","","","1976","2020-05-17 22:16:44","2020-05-17 22:21:28","","","","","","","","","","","","","","Santa Barbara","en","","unpublished","","","","CC183","","<p>cité par Robert J.K. Jakobs dans</p> <p class=""gb-volume-title"" dir=""ltr"">Recent Advances in Statistics: Papers in Honor of Herman Chernoff on his sixtieth birthsday <span class=""addmd"">publié par M. Haseeb Rizvi, Jagdish S. Rustagi, David Siegmund page 468</span></p> <p class=""gb-volume-title"" dir=""ltr""> </p>","","","LocCC-ABS; CC-autres themes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H2ZY8R3T","document","1976","Tobler, W.T.","Linearly Monotonic Mappings","","","","","","","1976","2020-05-16 14:09:25","2020-05-16 14:15:35","","","","","","","","","","","","","Mss Ann Arbor","","en","","","","","","CC178","","","","","CC-Modelisation mathématique; LocCC-ABS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B8YX22WY","computerProgram","1976","Tobler, W. R.","Winds: A Computer Program for the Analysis of Geographical Interactions","","","","","","","1976","2020-05-16 14:11:18","2020-05-16 14:12:06","","","","","","","","","","","","Cartographic Laboratory Report","University of Michigan, Geography Department","Ann Arbor, MI, US","","","","","","","CC179","","","","","CC-programmes; LocCC-ABS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FORTRAN","13","","","","","","","",""
"EI3EHSM4","computerProgram","1974","Tobler, W. R.","Spatial Autocorrelation Programs","","","","","","","1974","2020-05-16 13:58:16","2020-05-16 14:00:50","","","","","","","","","","","","Cartographic Laboratory Report","University of Michigan, Geography Department","Ann Arbor, MI, US","","","","","","","CC175","","","","","CC-programmes; LocCC-ABS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FORTRAN","12","","","","","","","",""
"FNZG5KMJ","computerProgram","1974","Tobler, W. R.","Parsed County and State Outline Files","","","","","","","1974","2020-05-16 13:54:06","2020-05-16 13:57:44","","","","","","","","","","","","Cartographic Laboratory Report","University of Michigan, Geography Department","Ann Arbor, MI, US","","","","","","","CC173","","","","","CC-BDL; LocCC-ABS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","","","","","","","",""
"KDSXDH8G","computerProgram","1974","Tobler, W. R.","County and State Choropleth Mapping Program","","","","","","","1974","2020-05-16 13:55:50","2020-05-16 13:57:30","","","","","","","","","","","","Cartographic Laboratory Report","University of Michigan, Geography Department","Ann Arbor, MI, US","","","","","","","CC174","","","","","CC-programmes; LocCC-ABS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FORTRAN","10","","","","","","","",""
"LZXFN3XG","computerProgram","1974","Tobler, W. R.","Three Simple Display Programs","","","","","","","1974","2020-05-16 13:53:23","2020-05-16 13:54:21","","","","","","","","","","","","Cartographic Laboratory Report","University of Michigan, Geography Department","Ann Arbor, MI, US","","","","","","","CC172","","","","","CC-programmes; LocCC-ABS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FORTRAN","8","","","","","","","",""
"JIK6GMC6","computerProgram","1974","Tobler, W. R.","Interactive Contouring Programs","","","","","","","1974","2020-05-16 13:52:35","2020-05-16 13:53:16","","","","","","","","","","","","Cartographic Laboratory Report","University of Michigan, Geography Department","Ann Arbor, MI, US","","","","","","","CC171","","","","","CC-programmes; LocCC-ABS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FORTRAN","7","","","","","","","",""
"74XZZCAC","computerProgram","1974","Tobler, W. R.","Choropleth Mapping n Programs","","","","","","","1974","2020-05-16 13:51:28","2020-05-16 13:52:25","","","","","","","","","","","","Cartographic Laboratory Report","University of Michigan, Geography Department","Ann Arbor, MI, US","","","","","","","CC170","","","","","CC-programmes; LocCC-ABS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FORTRAN","6","","","","","","","",""
"QH7KIULA","computerProgram","1974","Tobler, W. R.","Polygon Programs","","","","","","","1974","2020-05-16 13:47:38","2020-05-16 13:51:06","","","","","","","","","","","","Cartographic Laboratory Report","University of Michigan, Geography Department","Ann Arbor, MI, US","","","","","","","CC169","","","","","CC-programmes; LocCC-ABS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FORTRAN","5","","","","","","","",""
"KYRQDVKP","computerProgram","1974","Tobler, W. R.","Cartogram Programs","","","","","","","1974","2020-05-16 13:31:07","2020-05-16 13:32:52","","","","","","","","","","","","Cartography Laboratory Report # 3, University of Michiga","","Ann Arbor, MI, US","","","","","","","CC167","","","","","CC-programmes; LocCC-LBCAO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FORTRAN","","","","","","","","",""
"933BITSG","computerProgram","1974","Tobler, W. R.","Geographical Interpolation Program","","","","","","","1974","2020-05-16 13:28:16","2020-05-16 13:30:33","","","","","","","","","","","","Cartographic Laboratory Report # 2, University of Michigan,","","Ann Arbor, MI, US","","","","","","","CC166","","","","","CC-programmes; LocCC-ABS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FORTRAN","2","","","","","","","",""
"Y9WZB55H","computerProgram","1974","Tobler, W. R.","A Computer Program to Draw Perspective Views of Geographic DataT","","","","","","","1974","2020-05-16 13:21:41","2020-05-16 13:24:26","","","","","","","","","","","","Cartographic Laboratory Report # 1, University of Michigan, Geography Department","","Ann Arbor","","","","","","","CC165","","<p>Voir CC63</p> <p>Même titre, même date mais réféence autre.</p>","","","CC-programmes; LocCC-ABS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FORTRAN","","","","","","","","",""
"G7UHBDBL","document","1972","Tobler, W. R.","Remarks on computer graphics in geographical teaching and research","","","","","","","1972","2020-05-16 13:06:42","2020-05-16 13:10:05","","","","","","","","","","","","","","","en","","","","","","CC163","","<p>Encore une référence que je ne sais comment entrer</p> <p>Computer Graphics in Geographical Teaching and Research"", K. Zinn, ed., Faculty Seminar on Instructional Use of Computers, Center for Research on Learning and Teaching, University of Michigan, 1972, 6 pp. Remarks on computer graphics in geographical teaching and research. (séminaire). 6 p.</p> <p>J'ai en principe le document. le nom que j'ai indiqué correspond au document que je possède qui est la fin de la référence ci-dessus</p> <p>Sur le web rien de clair</p>; <p>Résumé C. Reymond-Cauvin, 16/05/2020</p> <p style=""text-align: justify;"">Analyse critique du matériel informatique disponible pour l'enseignement dans les années 1960 avec indication des coûts et regrets de ne pas avoir le matériel militaire.</p>","","","LocCC-LBCAO; CC-Enseignement_cartographie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"M6UFTVQ8","report","1975","Tobler, Waldo R.","Analytical Cartography","","","","","http://pure.iiasa.ac.at/id/eprint/351/","","1975-07","2020-05-11 11:23:56","2020-05-14 14:07:55","2020-05-11 10:55:08","27","","","","","","","","","","Human Settlements and Services Area (HSS)","IIASA International Institute for Applied Systems Analysis","Laxenburg, AT","en","","Monograph (IIASA Research Report)","","","","CC70","","<p>Remarque CC</p> <p>Ce rapport correspond au travail de Tobler à Laxenburg, AT en 1975.</p> <p>Ce type de texte a presque toujours fait l'objet d'un article dans une revue comme ici in The American Cartographer</p>","","","","","","","","","","","","","","","","","","","","","","","WP-75-077","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NRSA4CXM","report","1975","Tobler, Waldo R.","A Preliminary Analysis of the Spread of the Depression","","","","","http://pure.iiasa.ac.at/id/eprint/352/","The closure of banks at the time of the depression can be regarded as an economic innovation which diffused throughout our society, culminating in the national bank holiday. The propagation of such events would seem likely to reveal the structure of the system. One may postulate that the general organization of the society has not changed in the last forty years, although the banking industry has been modified in its details. One would expect that technological innovations in today's society spread in a manner analogous to bank closures in that earlier period, probably at a somewhat accelerated rate.","1975-07","2020-05-11 11:18:13","2020-05-14 14:07:14","2020-05-11 10:55:08","19","","","","","","","","","","Human Settlements and Services Area (HSS)","IIASA International Institute for Applied Systems Analysis","Laxenburg, AT","en","","Monograph (IIASA Research Report)","","","","CC66","","<p>Remarque CC</p> <p>Ce rapport correspond au travail de Tobler à Laxenburg, AT en 1975.</p> <p>Ce type de texte a presque toujours fait l'objet d'un article dans une revue comme ici in Geographical Analysis</p>","","","","","","","","","","","","","","","","","","","","","","","WP-75-076","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9GN9W8ME","report","1975","Tobler, Waldo R.","Migration Fields","","","","","http://pure.iiasa.ac.at/id/eprint/401/","The accompanying maps were produced in conjunction with a larger study of spatial interaction. They are extracted here because they have as a common theme the migration of people.","1975-03","2020-05-11 12:20:32","2020-05-14 14:06:46","2020-05-11 10:55:08","25","","","","","","","","","","Human Settlements and Services Area (HSS)","IIASA International Institute for Applied Systems Analysis","Laxenburg, AT","en","","Monograph (IIASA Research Report)","","","","CC78","","<p>Remarque CC</p> <p>Ce rapport correspond au travail de Tobler à Laxenburg, AT en 1975.</p> <p>Ce type de texte a presque toujours fait l'objet d'un article ou d'un chapitre d'ouvrage comme dans le cas présent.</p>","","","","","","","","","","","","","","","","","","","","","","","WP-75-027","","","","","","","","","","","","","","","","","","","","","","","","","","",""
